0.001571
0.001568
0.001841
0.001505
0.001486
0.001409
0.001558
0.001235
0.001322
0.001659
0.001588
0.001580
0.001361
0.001545
0.001273
0.001330
0.001420
0.001017
0.001341
0.001418
0.002128
0.002134
0.002081
0.002137
0.002104
0.000957
0.001344
0.001043
0.000923
0.001833
0.001202
0.001116
0.001300
0.001160
0.001653
0.000928
0.001289
0.001411
0.001071
0.001326
0.001190
0.001666
0.001345
0.002189
0.001428
0.002238
0.001286
0.001268
0.001702
0.003356
0.002318
0.002351
0.003094
0.002148
0.001932
0.001721
0.002466
0.002154
0.003397
0.001992
0.001846
0.001345
0.001105
0.001801
0.001324
0.002220
0.001045
0.000977
0.001109
0.001031
